11,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,0.0
11,3,590.83,284.55,85.01999999999998,45.039999999999964,1,1,1.0
12,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,0.0
12,3,574.77,287.06,86.33000000000004,45.04000000000002,1,1,0.0
13,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
13,3,559.17,289.01,86.33000000000004,45.05000000000001,1,1,0.0
14,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
14,3,545.03,292.43,86.33000000000004,45.04000000000002,1,1,0.0
15,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
15,3,527.48,293.89,88.72000000000003,45.04000000000002,1,1,0.0
16,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
16,3,506.51,295.35,94.59000000000003,45.039999999999964,1,1,0.0
17,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
17,3,490.42,296.82,94.58999999999997,45.04000000000002,1,1,0.0
18,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
18,3,471.22,299.9,98.48000000000002,49.900000000000034,1,1,0.0
19,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
19,3,456.1,301.85,98.49000000000001,49.89999999999998,1,1,0.0
20,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
20,3,439.5,306.22,98.48000000000002,49.89999999999998,1,1,0.0
21,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
21,3,421.8,307.1,101.81,51.19,1,1,1.0
22,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
22,3,406.13,310.36,101.82,51.19,1,1,1.0
23,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
23,3,388.77,312.6,101.81,54.23999999999995,1,1,1.0
24,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
24,3,366.9,316.38,107.06,54.23000000000002,1,1,1.0
25,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
25,3,349.53,320.15,107.06,54.24000000000001,1,1,1.0
26,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
26,3,328.4,323.2,110.07000000000005,54.97000000000003,1,1,1.0
27,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
27,3,308.76,326.2,112.34000000000003,58.00999999999999,1,1,1.0
28,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
28,3,286.9,329.98,116.08000000000004,61.01999999999998,1,1,1.0
29,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
29,3,265.9,333.47,117.85000000000002,61.02999999999997,1,1,1.0
30,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
30,3,245.29,336.82,122.60999999999999,61.01999999999998,1,1,1.0
31,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
31,3,222.7,338.6,125.90000000000003,63.60999999999996,1,1,1.0
32,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
32,3,199.3,344.45,125.89999999999998,63.620000000000005,1,1,1.0
33,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
33,3,174.9,347.86,133.20000000000002,63.620000000000005,1,1,1.0
34,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
34,3,149.98,350.88,140.52,67.01999999999998,1,1,1.0
35,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
35,3,124.63,355.3,140.51999999999998,68.94,1,1,1.0
36,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
36,3,101.71,358.7,143.89,72.85000000000002,1,1,1.0
37,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
37,3,72.95,363.6,150.55,74.77999999999997,1,1,1.0
38,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
38,3,44.6,369.64,154.73000000000002,74.78000000000003,1,1,1.0
39,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
39,3,16.8,371.59,159.13,76.71000000000004,1,1,1.0
40,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
40,3,0.0,376.47,151.6,76.70999999999998,1,1,1.0
41,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
41,3,0.0,381.0,125.2,78.19999999999999,1,1,1.0
42,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
42,3,0.75,386.29,103.3,78.19999999999999,1,1,1.0
43,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
43,3,0.75,390.8,76.15,73.69,1,1,1.0
44,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
44,3,0.75,399.1,50.45,65.38,1,1,1.0
45,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
45,3,0.0,408.9,24.0,54.83000000000004,1,1,1.0
46,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
47,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
48,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
49,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
50,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
51,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
51,4,954.31,231.1,5.690000000000055,48.16,1,1,1.0
52,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
52,4,951.9,225.8,8.100000000000023,53.45999999999998,1,1,1.0
53,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
53,4,947.5,225.8,12.5,54.0,1,1,1.0
54,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
54,4,943.0,225.8,17.0,60.19999999999999,1,1,1.0
55,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
55,4,937.5,225.8,22.5,60.19999999999999,1,1,1.0
56,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
56,4,929.1,227.3,30.899999999999977,58.69999999999999,1,1,1.0
57,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
57,4,928.7,227.3,31.299999999999955,58.69999999999999,1,1,1.0
58,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
58,4,923.8,227.3,36.200000000000045,63.39999999999998,1,1,1.0
59,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
59,4,917.7,225.44,42.299999999999955,64.89999999999998,1,1,1.0
60,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
60,4,911.9,225.44,48.10000000000002,67.45999999999998,1,1,1.0
61,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
61,4,908.3,225.44,51.700000000000045,68.95999999999998,1,1,1.0
62,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
62,4,902.5,225.44,57.5,68.95999999999998,1,1,1.0
63,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
63,4,897.0,225.44,63.0,71.45999999999998,1,1,1.0
64,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
64,4,890.8,225.44,69.20000000000005,74.36000000000001,1,1,1.0
65,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
65,4,884.9,225.44,75.10000000000002,75.16000000000003,1,1,1.0
66,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
66,4,878.6,225.44,81.39999999999998,76.86000000000001,1,1,1.0
67,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
67,4,873.1,225.44,86.89999999999998,78.56,1,1,1.0
68,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
68,4,864.2,225.44,95.79999999999995,82.36000000000001,1,1,1.0
69,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
69,4,860.4,225.44,99.60000000000002,82.36000000000001,1,1,1.0
70,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
70,4,851.2,225.44,108.79999999999995,82.36000000000001,1,1,1.0
71,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
71,4,847.4,225.44,112.60000000000002,85.75999999999999,1,1,1.0
72,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
72,4,838.1,225.44,121.89999999999998,88.25999999999999,1,1,1.0
73,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
73,4,828.8,228.0,131.20000000000005,87.0,1,1,1.0
74,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
74,4,824.6,229.7,135.39999999999998,85.30000000000001,1,1,1.0
75,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
75,4,819.5,231.4,140.5,87.79999999999998,1,1,1.0
75,5,809.14,256.24,15.169999999999959,24.019999999999982,1,1,0.0
76,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
76,4,808.2,231.4,151.79999999999995,89.9,1,1,1.0
76,5,799.45,257.92,16.84999999999991,24.019999999999982,1,1,0.0
77,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
77,4,800.6,231.82,159.39999999999998,89.90000000000003,1,1,1.0
77,5,791.44,259.6,16.84999999999991,25.289999999999964,1,1,0.0
78,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
78,4,794.28,233.1,162.72000000000003,91.15,1,1,1.0
78,5,782.17,260.02,16.850000000000023,25.29000000000002,1,1,0.0
79,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
79,4,788.6,233.94,164.81999999999994,91.16000000000003,1,1,1.0
79,5,769.53,261.3,24.470000000000027,26.95999999999998,1,1,0.0
79,6,952.83,235.13,7.169999999999959,35.00999999999999,1,1,0.0
80,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
80,4,778.27,236.0,167.33000000000004,92.88,1,1,1.0
80,5,759.4,261.3,34.60000000000002,26.95999999999998,1,1,0.0
80,6,946.09,237.65,7.969999999999914,35.02000000000001,1,1,0.0
81,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
81,4,769.42,236.8,172.7800000000001,94.61000000000001,1,1,1.0
81,5,751.39,261.72,32.110000000000014,27.779999999999973,1,1,0.0
81,6,941.03,240.18,7.970000000000027,35.01999999999998,1,1,0.0
82,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
82,4,761.62,238.8,173.27999999999997,95.05000000000001,1,1,1.0
82,5,742.62,261.23,32.10000000000002,27.779999999999973,1,1,0.0
82,6,935.2,239.7,7.949999999999932,37.44999999999999,1,1,0.0
83,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
83,4,752.35,240.75,176.25,95.05000000000001,1,1,1.0
83,5,732.38,262.7,32.10000000000002,27.78000000000003,1,1,0.0
83,6,927.89,240.67,7.9500000000000455,33.53,1,1,0.0
84,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
84,4,742.6,238.8,182.10000000000002,98.45999999999998,1,1,1.0
84,5,721.17,260.7,32.10000000000002,32.210000000000036,1,1,0.0
84,6,923.5,242.14,7.9500000000000455,33.52000000000004,1,1,0.0
85,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
85,4,732.85,238.31,185.94999999999993,98.46999999999997,1,1,1.0
85,5,710.44,261.67,32.09999999999991,32.21999999999997,1,1,0.0
85,6,919.11,241.7,7.949999999999932,35.43000000000001,1,1,0.0
86,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
86,4,725.05,240.75,185.95000000000005,98.45999999999998,1,1,1.0
86,5,699.22,263.14,32.110000000000014,32.210000000000036,1,1,0.0
86,6,910.82,243.16,7.949999999999932,35.42999999999998,1,1,0.0
87,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
87,4,718.2,241.72,186.94999999999993,98.47,1,1,1.0
87,5,689.96,262.65,32.110000000000014,32.210000000000036,1,1,0.0
87,6,904.48,242.67,7.949999999999932,35.430000000000035,1,1,0.0
88,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
88,4,706.96,243.68,188.39999999999998,99.39999999999998,1,1,1.0
88,5,676.31,265.09,34.99000000000001,32.210000000000036,1,1,0.0
88,6,897.17,244.14,7.9500000000000455,35.420000000000016,1,1,0.0
89,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
89,4,694.29,245.1,197.21000000000004,104.31000000000003,1,1,1.0
89,5,664.12,263.62,35.98000000000002,32.21999999999997,1,1,0.0
89,6,891.81,243.16,7.9500000000000455,35.42999999999998,1,1,0.0
90,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
90,4,687.0,245.1,199.10000000000002,105.29999999999998,1,1,1.0
90,5,653.4,265.09,35.98000000000002,32.210000000000036,1,1,0.0
90,6,886.45,245.6,7.949999999999932,35.42999999999998,1,1,0.0
91,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
91,4,674.81,248.03,204.8900000000001,105.29999999999998,1,1,1.0
91,5,641.7,266.1,37.89999999999998,33.639999999999986,1,1,0.0
91,6,879.13,247.06,7.9500000000000455,35.43000000000001,1,1,0.0
92,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
92,4,662.36,249.44,211.24,105.30000000000001,1,1,1.0
92,5,629.02,266.1,39.879999999999995,36.079999999999984,1,1,0.0
92,6,871.85,247.79,7.949999999999932,35.430000000000035,1,1,0.0
93,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
93,4,653.25,251.62,211.24,105.30000000000001,1,1,1.0
93,5,617.37,265.74,43.129999999999995,36.06999999999999,1,1,0.0
93,6,864.2,248.52,7.949999999999932,35.42999999999998,1,1,0.0
94,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
94,4,644.51,249.8,212.39,110.05000000000001,1,1,1.0
94,5,605.0,265.74,55.5,36.06999999999999,1,1,0.0
94,6,855.82,246.33,7.949999999999932,35.42999999999998,1,1,0.0
95,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
95,4,631.4,250.9,219.31000000000006,112.96000000000001,1,1,1.0
95,5,589.7,266.1,55.5,36.079999999999984,1,1,0.0
95,6,849.63,247.43,7.9500000000000455,35.420000000000016,1,1,0.0
96,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,1.0
96,4,620.84,254.18,222.94999999999993,112.94999999999999,1,1,1.0
96,5,578.41,266.83,55.5,36.08000000000004,1,1,0.0
96,6,839.43,246.3,7.9500000000000455,34.0,1,1,0.0
97,2,209.09,250.77,92.61999999999998,41.059999999999974,1,1,0.0
97,4,609.91,256.73,222.96000000000004,112.94999999999999,1,1,1.0
97,5,566.01,270.75,50.289999999999964,36.06999999999999,1,1,0.0
97,6,832.51,247.03,7.9500000000000455,33.99999999999997,1,1,0.0
98,2,209.09,250.77,92.61999999999998,41.119999999999976,1,1,0.0
98,4,597.51,254.7,228.19000000000005,120.86000000000001,1,1,1.0
98,5,555.6,270.75,52.19999999999993,36.06999999999999,1,1,0.0
98,6,824.03,248.33,7.9500000000000455,34.00999999999996,1,1,0.0
99,2,209.09,250.77,92.61999999999998,41.17999999999998,1,1,0.0
99,4,583.92,256.97,235.7800000000001,120.84999999999997,1,1,1.0
99,5,544.9,270.75,62.89999999999998,36.06999999999999,1,1,0.0
99,6,816.16,248.02,7.9500000000000455,33.99999999999997,1,1,0.0
100,2,209.09,250.77,92.61999999999998,41.23999999999998,1,1,0.0
100,4,573.76,260.92,235.78999999999996,120.84999999999997,1,1,1.0
100,5,526.86,269.77,60.43999999999994,36.08000000000004,1,1,0.0
100,6,808.26,251.4,7.9500000000000455,34.01000000000002,1,1,0.0
101,2,209.09,250.77,92.61999999999998,41.29999999999998,1,1,0.0
101,4,556.84,259.2,245.36,127.65000000000003,1,1,1.0
101,5,511.63,270.9,60.440000000000055,36.08000000000004,1,1,0.0
101,6,746.2,250.84,61.549999999999955,10.26000000000002,1,1,0.0
102,2,209.09,250.77,92.61999999999998,41.359999999999985,1,1,0.0
102,4,550.07,260.33,245.3599999999999,127.65000000000003,1,1,1.0
102,5,499.22,270.33,60.43999999999994,36.08000000000004,1,1,0.0
102,6,732.1,251.97,61.549999999999955,10.26000000000002,1,1,0.0
103,2,209.09,250.77,92.61999999999998,41.41999999999999,1,1,0.0
103,4,532.02,263.1,253.27999999999997,123.75,1,1,1.0
103,5,485.12,272.03,55.879999999999995,36.07000000000005,1,1,0.0
103,6,723.64,253.1,61.55000000000007,10.26000000000002,1,1,0.0
104,2,209.09,250.77,92.61999999999998,41.47999999999999,1,1,0.0
104,4,520.74,262.5,254.36,131.12,1,1,1.0
104,5,469.88,273.72,62.620000000000005,36.079999999999984,1,1,0.0
104,6,708.97,253.66,61.549999999999955,10.26000000000002,1,1,0.0
104,7,949.17,229.41,10.830000000000041,35.09,1,1,1.0
105,2,209.09,250.77,92.61999999999998,41.53999999999999,1,1,0.0
105,4,506.07,264.2,260.03000000000003,134.5,1,1,1.0
105,5,459.17,273.72,62.60999999999996,36.079999999999984,1,1,0.0
105,6,698.81,253.2,65.09000000000003,11.850000000000023,1,1,0.0
105,7,948.7,231.1,11.299999999999955,33.400000000000006,1,1,1.0
106,2,209.09,250.77,92.61999999999998,41.599999999999994,1,1,0.0
106,4,494.37,265.66,260.03,134.5,1,1,1.0
106,5,442.1,273.74,57.75999999999999,37.51999999999998,1,1,0.0
106,6,684.68,253.7,69.0200000000001,13.300000000000011,1,1,0.0
106,7,945.3,214.2,14.700000000000045,50.69999999999999,1,1,1.0
107,2,209.09,250.77,92.61999999999998,41.66,1,1,0.0
107,4,479.2,266.9,273.50000000000006,140.0,1,1,1.0
107,5,429.88,274.58,57.75999999999999,37.52000000000004,1,1,0.0
107,6,671.19,253.7,70.70999999999992,15.829999999999984,1,1,0.0
107,7,941.9,213.0,18.100000000000023,51.89999999999998,1,1,1.0
108,2,209.09,250.77,92.61999999999998,41.72,1,1,0.0
108,4,460.19,269.39,280.31,141.91000000000003,1,1,1.0
108,5,412.82,274.58,56.78000000000003,35.52000000000004,1,1,0.0
108,6,658.03,254.67,70.71000000000004,15.830000000000013,1,1,0.0
108,7,936.0,213.0,24.0,51.89999999999998,1,1,1.0
109,2,209.09,250.77,92.61999999999998,41.78,1,1,0.0
109,4,444.58,270.3,285.71999999999997,144.39999999999998,1,1,1.0
109,5,399.7,274.58,69.90000000000003,37.920000000000016,1,1,0.0
109,6,644.38,256.1,77.12,16.349999999999966,1,1,0.0
109,7,933.1,213.0,26.899999999999977,53.89999999999998,1,1,1.0
110,2,209.09,250.77,92.61999999999998,41.84,1,1,0.0
110,4,427.0,270.79,295.0,147.31,1,1,1.0
110,5,386.54,273.12,102.56,37.920000000000016,1,1,0.0
110,6,627.8,256.1,78.10000000000002,17.819999999999993,1,1,0.0
110,7,925.8,213.0,34.200000000000045,55.39999999999998,1,1,1.0
111,2,209.09,250.77,92.61999999999998,41.900000000000006,1,1,0.0
111,4,412.37,273.7,298.33000000000004,153.7,1,1,1.0
111,5,373.9,276.0,105.90000000000003,35.04000000000002,1,1,0.0
111,6,610.25,256.1,91.25,21.22999999999996,1,1,0.0
111,7,922.4,213.0,37.60000000000002,55.39999999999998,1,1,1.0
112,2,209.09,250.77,92.61999999999998,41.96000000000001,1,1,0.0
112,4,394.3,277.1,310.09999999999997,151.79999999999995,1,1,1.0
112,5,358.8,276.0,107.30000000000001,35.04000000000002,1,1,0.0
112,6,594.16,257.6,96.63999999999999,22.649999999999977,1,1,0.0
112,7,918.0,213.0,42.0,56.89999999999998,1,1,1.0
113,2,209.09,250.77,92.61999999999998,42.02000000000001,1,1,0.0
113,4,377.72,280.02,310.1,151.8,1,1,1.0
113,5,344.66,279.41,107.29999999999995,35.039999999999964,1,1,0.0
113,6,579.04,257.6,96.65000000000009,22.649999999999977,1,1,0.0
113,7,911.2,213.0,48.799999999999955,56.89999999999998,1,1,1.0
114,2,209.09,250.77,92.61999999999998,42.08000000000001,1,1,0.0
114,4,357.7,276.12,321.34999999999997,160.07999999999998,1,1,1.0
114,5,331.01,279.9,107.30000000000001,35.04000000000002,1,1,0.0
114,6,562.47,258.6,102.02999999999997,26.529999999999973,1,1,0.0
114,7,908.8,213.0,51.200000000000045,56.89999999999998,1,1,1.0
115,2,209.09,250.77,92.61999999999998,42.140000000000015,1,1,0.0
115,4,336.2,279.05,333.59999999999997,162.05,1,1,1.0
115,5,314.43,281.36,107.30000000000001,35.039999999999964,1,1,0.0
115,6,549.79,258.6,102.03000000000009,26.529999999999973,1,1,0.0
115,7,904.4,213.0,55.60000000000002,58.89999999999998,1,1,1.0
116,2,209.09,250.77,92.61999999999998,42.20000000000002,1,1,0.0
116,4,319.1,281.0,338.02,164.0,1,1,1.0
116,5,299.32,280.4,111.28000000000003,39.900000000000034,1,1,0.0
116,6,548.3,260.09,90.85000000000002,28.450000000000045,1,1,0.0
116,7,899.53,215.44,60.47000000000003,58.89999999999998,1,1,1.0
117,2,209.09,250.77,92.61999999999998,42.25999999999996,1,1,0.0
117,4,301.6,281.0,341.53999999999996,166.60000000000002,1,1,1.0
117,5,287.08,282.15,111.29000000000002,39.900000000000034,1,1,0.0
117,6,529.08,260.96,95.21999999999991,28.450000000000045,1,1,0.0
117,7,895.2,215.44,64.79999999999995,58.89999999999998,1,1,1.0
118,2,209.09,250.77,92.61999999999998,42.319999999999965,1,1,0.0
118,4,280.6,283.62,356.4,170.95,1,1,1.0
118,5,269.61,285.64,111.27999999999997,39.900000000000034,1,1,0.0
118,6,509.0,261.8,101.29999999999995,30.24000000000001,1,1,0.0
118,7,889.08,216.31,70.91999999999996,58.89999999999998,1,1,1.0
119,2,209.09,250.77,92.61999999999998,42.369999999999976,1,1,0.0
119,4,260.5,288.0,364.29999999999995,172.69,1,1,1.0
119,5,253.01,285.64,111.28000000000003,39.900000000000034,1,1,0.0
119,6,492.4,262.67,108.30000000000007,30.24000000000001,1,1,0.0
119,7,882.8,216.3,75.57000000000005,59.45999999999998,1,1,1.0
120,2,209.09,250.77,92.61999999999998,42.42999999999998,1,1,0.0
120,4,238.96,288.7,372.03999999999996,184.39,1,1,1.0
120,5,235.4,285.0,114.53,42.5,1,1,0.0
120,6,478.04,261.37,108.30000000000001,30.230000000000018,1,1,0.0
120,7,876.9,217.61,77.20000000000005,59.44999999999999,1,1,1.0
121,2,209.09,250.77,92.61999999999998,42.48999999999998,1,1,0.0
121,4,215.55,292.5,382.65000000000003,187.39,1,1,1.0
121,5,219.81,285.42,114.52999999999997,42.5,1,1,0.0
121,6,459.5,264.74,115.89999999999998,30.230000000000018,1,1,0.0
121,7,872.53,219.35,77.20000000000005,59.46000000000001,1,1,1.0
122,2,209.09,250.77,92.61999999999998,42.54999999999998,1,1,0.0
122,4,193.4,294.5,401.5,192.60000000000002,1,1,1.0
122,5,204.8,288.68,114.52999999999997,42.50999999999999,1,1,0.0
122,6,447.1,264.1,115.89999999999998,34.139999999999986,1,1,0.0
122,7,868.1,218.88,77.87,59.45999999999998,1,1,1.0
123,2,209.09,250.77,92.61999999999998,42.609999999999985,1,1,0.0
123,4,169.99,296.04,401.5,195.56,1,1,1.0
123,5,185.16,289.5,120.14000000000001,44.70999999999998,1,1,0.0
123,6,429.25,265.6,115.89999999999998,37.00999999999999,1,1,0.0
123,7,862.18,219.04,77.87,59.45000000000002,1,1,1.0
124,2,209.09,250.77,92.61999999999998,42.66999999999999,1,1,0.0
124,4,143.48,301.1,421.81999999999994,201.79999999999995,1,1,1.0
124,5,169.37,289.5,120.13999999999999,44.70999999999998,1,1,1.0
124,6,419.5,267.55,112.98000000000002,37.00999999999999,1,1,0.0
124,7,856.41,219.04,79.09000000000003,59.45000000000002,1,1,1.0
125,2,209.09,250.77,92.61999999999998,42.72999999999999,1,1,0.0
125,4,119.22,301.1,426.88,206.29999999999995,1,1,1.0
125,5,151.3,287.81,122.96999999999997,44.70999999999998,1,1,1.0
125,6,403.7,265.9,115.19999999999999,42.04000000000002,1,1,0.0
125,7,850.21,218.9,81.18999999999994,61.849999999999994,1,1,1.0
126,2,209.09,250.77,92.61999999999998,42.78999999999999,1,1,0.0
126,4,92.03,303.75,463.12,212.71000000000004,1,1,1.0
126,5,133.15,288.94,124.89000000000001,44.70999999999998,1,1,1.0
126,6,390.48,266.66,115.19999999999999,42.039999999999964,1,1,0.0
126,7,843.39,219.14,82.61000000000001,61.84000000000003,1,1,1.0
127,2,209.09,250.77,92.61999999999998,42.849999999999994,1,1,0.0
127,4,64.84,306.4,499.36,219.12,1,1,1.0
127,5,115.0,290.07,126.80000000000001,44.70999999999998,1,1,1.0
127,6,377.27,267.41,115.20000000000005,42.039999999999964,1,1,0.0
127,7,837.75,219.8,84.95000000000005,62.120000000000005,1,1,1.0
128,2,209.09,250.77,92.61999999999998,42.91,1,1,0.0
128,4,35.59,309.33,499.36,219.12000000000006,1,1,1.0
128,5,97.94,294.46,126.80000000000001,44.710000000000036,1,1,1.0
128,6,364.1,269.36,115.19999999999999,42.039999999999964,1,1,0.0
128,7,831.99,220.05,84.95000000000005,62.120000000000005,1,1,1.0
129,2,209.09,250.77,92.61999999999998,42.97,1,1,0.0
129,4,4.91,310.63,499.35999999999996,219.12,1,1,1.0
129,5,79.66,297.07,126.80000000000001,44.70999999999998,1,1,1.0
129,6,349.74,268.7,115.19999999999999,45.31999999999999,1,1,0.0
129,7,827.13,220.99,84.96000000000004,62.120000000000005,1,1,1.0
130,2,209.09,250.77,92.61999999999998,43.03,1,1,0.0
130,4,0.0,316.48,471.1,223.51999999999998,1,1,1.0
130,5,62.11,297.07,126.8,44.70999999999998,1,1,1.0
130,6,332.19,269.68,117.11000000000001,45.31,1,1,0.0
